ESTIMATE_TYPE,LICENCE_AREA,OPNG_CAT,OPNG_DESC,TARGETS_SOCKEYE,TARGETS_COHO,TARGETS_PINK,TARGETS_CHUM,TARGETS_CHINOOK,STAT_WEEK,FISHING_DATE,MGMT_AREA,AREA_NAME,HRS_OPEN,VESSELS_OP,SOCKEYE_KEPT,SOCKEYE_RELD,COHO_KEPT,COHO_RELD,PINK_KEPT,PINK_RELD,CHUM_KEPT,CHUM_RELD,CHINOOK_KEPT,CHINOOK_RELD,COMMENTS
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,23/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,23/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,23/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,24/08/2012,1,management area 1,24,1.29,0,0,55,0,19,13,0,0,0,10,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,24/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/3,24/08/2012,3,management area 3,24,17.05,0,0,526,0,41,28,0,6,0,60,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,24/08/2012,101,management area 101,24,2.58,0,0,80,0,21,0,0,0,0,4,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,24/08/2012,102,management area 102,24,2,0,0,259,0,0,0,0,0,0,6,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,24/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,24/08/2012,104,management area 104,24,6.45,0,0,452,0,39,15,0,1,0,42,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,24/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,24/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,24/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,25/08/2012,1,management area 1,24,1.29,0,0,59,0,5,6,0,0,0,8,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,25/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/3,25/08/2012,3,management area 3,24,14.77,0,0,502,0,10,15,0,2,0,41,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,25/08/2012,101,management area 101,24,1.29,0,0,75,0,12,0,0,1,0,7,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,25/08/2012,102,management area 102,24,1.33,0,0,45,0,0,0,0,0,0,20,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,25/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/3,25/08/2012,104,management area 104,24,6.45,0,0,498,0,41,25,0,5,0,40,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,25/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,25/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/3,25/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,26/08/2012,1,management area 1,24,0.65,0,0,23,0,7,0,0,0,0,4,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,26/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,26/08/2012,3,management area 3,24,11.36,1,0,312,0,8,2,0,0,0,33,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,26/08/2012,101,management area 101,24,1.29,0,0,49,0,12,0,0,0,0,5,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,26/08/2012,102,management area 102,24,0.67,0,0,7,0,0,0,0,0,0,11,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,26/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,26/08/2012,104,management area 104,24,7.74,0,1,493,0,60,19,0,5,0,37,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,26/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,26/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,26/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,27/08/2012,1,management area 1,24,0.65,0,0,19,0,0,1,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,27/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,27/08/2012,3,management area 3,24,6.82,1,0,309,0,13,9,0,2,0,15,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,27/08/2012,101,management area 101,24,1.94,0,0,85,0,7,68,0,2,0,16,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,27/08/2012,102,management area 102,24,0.67,0,0,1,0,0,0,0,0,0,5,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,27/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,27/08/2012,104,management area 104,24,1.94,0,0,74,0,24,0,0,1,0,6,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,27/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,27/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,27/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,28/08/2012,1,management area 1,24,0.65,0,0,46,0,0,3,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,28/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,28/08/2012,3,management area 3,24,5.68,0,0,290,0,5,2,0,1,0,26,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,28/08/2012,101,management area 101,24,2.58,0,0,106,0,6,27,0,0,0,10,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,28/08/2012,102,management area 102,24,2,0,0,265,0,0,0,0,0,0,9,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,28/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,28/08/2012,104,management area 104,24,6.45,0,0,183,0,8,1,0,4,0,27,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,28/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,28/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,28/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,29/08/2012,1,management area 1,24,1.94,0,0,31,0,8,3,0,0,0,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,29/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,29/08/2012,3,management area 3,24,7.95,0,0,271,0,11,9,0,0,0,21,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,29/08/2012,101,management area 101,24,1.94,0,0,61,0,1,4,0,1,0,16,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,29/08/2012,102,management area 102,24,2.67,0,0,324,0,0,0,0,0,0,13,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,29/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,29/08/2012,104,management area 104,24,1.94,0,0,44,0,0,0,0,2,0,6,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,29/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,29/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,29/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,30/08/2012,1,management area 1,24,0.65,0,0,16,0,4,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,30/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,30/08/2012,3,management area 3,24,3.41,0,0,55,0,0,3,0,0,0,3,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,30/08/2012,101,management area 101,24,0.65,0,0,7,0,3,0,0,0,0,2,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,30/08/2012,102,management area 102,24,2.67,0,0,295,0,0,0,0,0,0,11,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,30/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,30/08/2012,104,management area 104,24,1.29,0,0,26,0,0,0,0,0,0,4,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,30/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,30/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,30/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,31/08/2012,1,management area 1,24,1.29,0,0,9,0,13,0,0,0,0,4,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,31/08/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,31/08/2012,3,management area 3,24,3.41,0,0,34,0,0,3,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,31/08/2012,101,management area 101,24,0.65,0,0,9,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,31/08/2012,102,management area 102,24,1.33,0,0,102,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,31/08/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,31/08/2012,104,management area 104,24,1.29,0,0,32,0,1,0,0,0,0,3,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,31/08/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,31/08/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,31/08/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,01/09/2012,1,management area 1,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,01/09/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 08/4,01/09/2012,3,management area 3,24,3.41,0,0,85,0,1,0,0,0,0,4,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,01/09/2012,101,management area 101,24,0.65,0,0,1,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,01/09/2012,102,management area 102,24,0.67,0,0,30,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,01/09/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 08/4,01/09/2012,104,management area 104,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,01/09/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,01/09/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 08/4,01/09/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,02/09/2012,1,management area 1,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,02/09/2012,2,area 2W,24,0.67,0,0,1,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 09/1,02/09/2012,3,management area 3,24,5.68,0,0,354,0,9,3,0,0,0,8,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,02/09/2012,101,management area 101,24,1.94,0,0,13,0,5,0,0,0,0,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,02/09/2012,102,management area 102,24,1.33,0,0,88,0,0,0,0,0,0,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,02/09/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,02/09/2012,104,management area 104,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,02/09/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,02/09/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,02/09/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,03/09/2012,1,management area 1,24,0.65,0,0,18,0,3,0,0,0,0,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,03/09/2012,2,area 2W,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 09/1,03/09/2012,3,management area 3,24,9.09,0,0,553,0,14,3,0,2,0,15,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,03/09/2012,101,management area 101,24,0.65,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,03/09/2012,102,management area 102,24,2,0,0,115,0,0,0,0,0,0,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,03/09/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Aug 12 - Sept 3,YES,YES,YES,NO,NO, 09/1,03/09/2012,104,management area 104,24,0.65,0,0,34,0,1,0,0,0,0,7,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,03/09/2012,105,management area 105,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,03/09/2012,106,management area 106,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Aug 12 - Sept 3,NO,YES,YES,NO,NO, 09/1,03/09/2012,142,management area 142,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK-CN ITQ/ Sep 4 - 30,YES,YES,YES,NO,YES, 09/1,04/09/2012,1,management area 1,24,3.33,0,0,10,0,9,0,0,0,4,16,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK-CN ITQ/ Sept 4-6,NO,YES,YES,NO,YES, 09/1,04/09/2012,2,area 2W,24,2.22,0,0,1,0,0,0,0,0,16,1,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / Area 3 / SK-CO-PK / Aug 23 - Sept 30,YES,YES,YES,NO,NO, 09/1,04/09/2012,3,management area 3,24,7.95,0,0,589,0,14,2,0,1,0,27,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK-CN ITQ/ Sep 4 - 30,YES,YES,YES,NO,YES, 09/1,04/09/2012,101,management area 101,24,7.78,0,0,102,0,0,4,0,0,81,18,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / CO-PK / Sept 4 -30,NO,YES,YES,NO,NO, 09/1,04/09/2012,102,management area 102,24,3.75,0,0,306,0,0,0,0,0,0,9,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Sept 4 - 30,YES,YES,YES,NO,NO, 09/1,04/09/2012,103,management area 103,24,0,0,0,0,0,0,0,0,0,0,0,
IN-SEASON,Area F - Salmon Troll,Full Fleet,Area F TR / SK-CO-PK / Sept 4 - 30,YES,YES,YES,NO,NO, 09/1,04/09/2012,104,management area 104,24,4,0,0,90,0,0,2,0,0,0,6,
